menu_name,ingredient_canonical,n_total,k_count,freq,alpha_prior,beta_prior
애호박전,간장,4,1,0.25,2.0,4.0
애호박전,식초,4,1,0.25,2.0,4.0
애호박전,굴,4,1,0.25,2.0,4.0
애호박전,빵가루,4,1,0.25,2.0,4.0
애호박전,맛살,4,1,0.25,2.0,4.0
약과,소프트아이스크림,1,1,1.0,2.0,1.0
약과,약과,1,1,1.0,2.0,1.0
양념게장,마늘,46,39,0.848,40.0,8.0
양념게장,간장,46,34,0.739,35.0,13.0
양념게장,설탕,46,30,0.652,31.0,17.0
양념게장,고춧가루,46,29,0.63,30.0,18.0
양념게장,통깨,46,29,0.63,30.0,18.0
양념게장,참기름,46,27,0.587,28.0,20.0
양념게장,올리고당,46,24,0.522,25.0,23.0
양념게장,양파,46,22,0.478,23.0,25.0
양념게장,대파,46,20,0.435,21.0,27.0
양념게장,맛술,46,19,0.413,20.0,28.0
양념게장,생강,46,16,0.348,17.0,31.0
양념게장,고추장,46,14,0.304,15.0,33.0
양념게장,후춧가루,46,13,0.283,14.0,34.0
양념게장,물,46,13,0.283,14.0,34.0
양념게장,식초,46,11,0.239,12.0,36.0
양념게장,매실액,46,9,0.196,10.0,38.0
양념게장,청양고추,46,8,0.174,9.0,39.0
양념게장,고추,46,8,0.174,9.0,39.0
양념게장,쪽파,46,8,0.174,9.0,39.0
양념게장,멸치액젓,46,7,0.152,8.0,40.0
양념게장,굴소스,46,7,0.152,8.0,40.0
양념게장,소금,46,7,0.152,8.0,40.0
양념게장,식용유,46,6,0.13,7.0,41.0
양념게장,부추,46,5,0.109,6.0,42.0
양념게장,돼지고기,46,4,0.087,5.0,43.0
양념게장,오이,46,4,0.087,5.0,43.0
양념게장,다시마,46,3,0.065,4.0,44.0
양념게장,배추김치,46,3,0.065,4.0,44.0
양념게장,된장,46,3,0.065,4.0,44.0
양념게장,어묵,46,3,0.065,4.0,44.0
양념게장,콩나물,46,3,0.065,4.0,44.0
양념게장,당근,46,3,0.065,4.0,44.0
양념게장,갓,46,3,0.065,4.0,44.0
양념게장,꽃게,46,2,0.043,3.0,45.0
양념게장,사과,46,2,0.043,3.0,45.0
양념게장,가지,46,2,0.043,3.0,45.0
양념게장,월계수잎,46,2,0.043,3.0,45.0
양념게장,버터,46,2,0.043,3.0,45.0
양념게장,깻잎,46,2,0.043,3.0,45.0
양념게장,깨,46,2,0.043,3.0,45.0
양념게장,멸치,46,2,0.043,3.0,45.0
양념게장,레몬즙,46,2,0.043,3.0,45.0
양념게장,배,46,2,0.043,3.0,45.0
양념게장,쌀,46,2,0.043,3.0,45.0
양념게장,달래,46,2,0.043,3.0,45.0
양념게장,무,46,2,0.043,3.0,45.0
양념게장,식물성유,46,2,0.043,3.0,45.0
양념게장,두반장,46,2,0.043,3.0,45.0
양념게장,우엉,46,2,0.043,3.0,45.0
양념게장,밥,46,2,0.043,3.0,45.0
양념게장,전분,46,2,0.043,3.0,45.0
양념게장,떡,46,2,0.043,3.0,45.0
양념게장,들기름,46,2,0.043,3.0,45.0
양념게장,감자,46,2,0.043,3.0,45.0
양념게장,새우젓,46,2,0.043,3.0,45.0
양념게장,알룰로스,46,2,0.043,3.0,45.0
양념게장,레몬,46,1,0.022,2.0,46.0
양념게장,가다랑어포,46,1,0.022,2.0,46.0
양념게장,청하,46,1,0.022,2.0,46.0
양념게장,전복,46,1,0.022,2.0,46.0
양념게장,꿀,46,1,0.022,2.0,46.0
양념게장,손질장어,46,1,0.022,2.0,46.0
양념게장,황태,46,1,0.022,2.0,46.0
양념게장,오징어,46,1,0.022,2.0,46.0
양념게장,남은야채,46,1,0.022,2.0,46.0
양념게장,오리고기,46,1,0.022,2.0,46.0
양념게장,헴프씨드,46,1,0.022,2.0,46.0
양념게장,양념장어,46,1,0.022,2.0,46.0
양념게장,잡곡밥,46,1,0.022,2.0,46.0
양념게장,채소,46,1,0.022,2.0,46.0
양념게장,해조류2~3가지,46,1,0.022,2.0,46.0
양념게장,와사비,46,1,0.022,2.0,46.0
양념게장,바지락,46,1,0.022,2.0,46.0
양념게장,페페론치노,46,1,0.022,2.0,46.0
양념게장,고수,46,1,0.022,2.0,46.0
양념게장,볼락,46,1,0.022,2.0,46.0
양념게장,정종,46,1,0.022,2.0,46.0
양념게장,양배추,46,1,0.022,2.0,46.0
양념게장,참치캔,46,1,0.022,2.0,46.0
양념게장,계란,46,1,0.022,2.0,46.0
양념게장,통가지,46,1,0.022,2.0,46.0
양념게장,카레가루,46,1,0.022,2.0,46.0
양념게장,문어,46,1,0.022,2.0,46.0
양념게장,더덕,46,1,0.022,2.0,46.0
양념게장,봄동,46,1,0.022,2.0,46.0
양념게장,갈치,46,1,0.022,2.0,46.0
양념게장,육수,46,1,0.022,2.0,46.0
양념게장,미더덕,46,1,0.022,2.0,46.0
양념게장,미나리,46,1,0.022,2.0,46.0
양념게장,아보카도,46,1,0.022,2.0,46.0
양념게장,흰쌀밥,46,1,0.022,2.0,46.0
양념게장,닭고기,46,1,0.022,2.0,46.0
양념게장,조리유,46,1,0.022,2.0,46.0
양념게장,파프리카,46,1,0.022,2.0,46.0
양념게장,피망,46,1,0.022,2.0,46.0
양념게장,표고버섯,46,1,0.022,2.0,46.0
양념게장,소고기,46,1,0.022,2.0,46.0
양념게장,만가닥버섯,46,1,0.022,2.0,46.0
양념게장,목이버섯,46,1,0.022,2.0,46.0
양념게장,다진잣,46,1,0.022,2.0,46.0
양념게장,톳,46,1,0.022,2.0,46.0
양념게장,도토리묵,46,1,0.022,2.0,46.0
양념게장,가자미,46,1,0.022,2.0,46.0
양념게장,멸치육수,46,1,0.022,2.0,46.0
양념게장,참치액,46,1,0.022,2.0,46.0
양념게장,생굴,46,1,0.022,2.0,46.0
양념게장,올리브,46,1,0.022,2.0,46.0
양념게장,발사믹,46,1,0.022,2.0,46.0
양념게장,생연어,46,1,0.022,2.0,46.0
양념게장,날치알,46,1,0.022,2.0,46.0
양념게장,마요네즈,46,1,0.022,2.0,46.0
양념게장,스리라차소스,46,1,0.022,2.0,46.0
양념게장,가리비속살,46,1,0.022,2.0,46.0
양념게장,찬밥,46,1,0.022,2.0,46.0
양념게장,도삭면,46,1,0.022,2.0,46.0
양념게장,족발,46,1,0.022,2.0,46.0
양념게장,연겨자,46,1,0.022,2.0,46.0
양념게장,황태채,46,1,0.022,2.0,46.0
양념치킨,닭고기,2,2,1.0,3.0,1.0
양념치킨,식용유,2,2,1.0,3.0,1.0
양념치킨,소금,2,2,1.0,3.0,1.0
양념치킨,후춧가루,2,2,1.0,3.0,1.0
양념치킨,마늘,2,2,1.0,3.0,1.0
양념치킨,전분,2,1,0.5,2.0,2.0
양념치킨,쪽파,2,1,0.5,2.0,2.0
양념치킨,레몬,2,1,0.5,2.0,2.0
양념치킨,맛술,2,1,0.5,2.0,2.0
양념치킨,간장,2,1,0.5,2.0,2.0
양념치킨,꿀,2,1,0.5,2.0,2.0
양념치킨,우유,2,1,0.5,2.0,2.0
양념치킨,할라피뇨,2,1,0.5,2.0,2.0
양념치킨,고춧가루,2,1,0.5,2.0,2.0
양념치킨,설탕,2,1,0.5,2.0,2.0
양념치킨,김,2,1,0.5,2.0,2.0
양념치킨,식초,2,1,0.5,2.0,2.0
양념치킨,물,2,1,0.5,2.0,2.0
양념치킨,마요네즈,2,1,0.5,2.0,2.0
양념치킨,레몬즙,2,1,0.5,2.0,2.0
양념치킨,바닐라아이스크림,2,1,0.5,2.0,2.0
양념치킨,얼음,2,1,0.5,2.0,2.0
열무김치,열무,5,5,1.0,6.0,1.0
열무김치,물,5,4,0.8,5.0,2.0
열무김치,소금,5,3,0.6,4.0,3.0
열무김치,고춧가루,5,3,0.6,4.0,3.0
열무김치,마늘,5,3,0.6,4.0,3.0
열무김치,쪽파,5,2,0.4,3.0,4.0
열무김치,고추,5,2,0.4,3.0,4.0
열무김치,생강,5,2,0.4,3.0,4.0
열무김치,새우젓,5,2,0.4,3.0,4.0
열무김치,멸치액젓,5,2,0.4,3.0,4.0
열무김치,매실액,5,2,0.4,3.0,4.0
열무김치,멸치,5,2,0.4,3.0,4.0
열무김치,중면,5,2,0.4,3.0,4.0
열무김치,오이,5,2,0.4,3.0,4.0
열무김치,계란,5,2,0.4,3.0,4.0
열무김치,통깨,5,2,0.4,3.0,4.0
열무김치,식초,5,2,0.4,3.0,4.0
열무김치,설탕,5,2,0.4,3.0,4.0
열무김치,얼갈이,5,1,0.2,2.0,5.0
열무김치,양파,5,1,0.2,2.0,5.0
열무김치,밀가루,5,1,0.2,2.0,5.0
열무김치,다시마,5,1,0.2,2.0,5.0
열무김치,고추장,5,1,0.2,2.0,5.0
열무김치,참기름,5,1,0.2,2.0,5.0
열무김치,대추방울토마토,5,1,0.2,2.0,5.0
열무김치,흰만가닥버섯,5,1,0.2,2.0,5.0
열무김치,식용유,5,1,0.2,2.0,5.0
열무김치,치즈,5,1,0.2,2.0,5.0
열무김치,현미즉석밥,5,1,0.2,2.0,5.0
열무김치,후춧가루,5,1,0.2,2.0,5.0
열무김치,간장,5,1,0.2,2.0,5.0
열무김치,파프리카,5,1,0.2,2.0,5.0
열무김치,쌀밥,5,1,0.2,2.0,5.0
열무김치,수박즙,5,1,0.2,2.0,5.0
오이소박이,오이,1,1,1.0,2.0,1.0
오이소박이,부추,1,1,1.0,2.0,1.0
오이소박이,파프리카,1,1,1.0,2.0,1.0
오이소박이,양파,1,1,1.0,2.0,1.0
오이소박이,물,1,1,1.0,2.0,1.0
오이소박이,소금,1,1,1.0,2.0,1.0
오이소박이,고춧가루,1,1,1.0,2.0,1.0
오이소박이,매실액,1,1,1.0,2.0,1.0
오이소박이,멸치액젓,1,1,1.0,2.0,1.0
오이소박이,새우젓,1,1,1.0,2.0,1.0
오이소박이,마늘,1,1,1.0,2.0,1.0
오이소박이,생강,1,1,1.0,2.0,1.0
오징어 순대,오징어,70,67,0.957,68.0,4.0
오징어 순대,마늘,70,51,0.729,52.0,20.0
오징어 순대,간장,70,40,0.571,41.0,31.0
오징어 순대,후춧가루,70,34,0.486,35.0,37.0
오징어 순대,양파,70,33,0.471,34.0,38.0
오징어 순대,소금,70,32,0.457,33.0,39.0
오징어 순대,대파,70,32,0.457,33.0,39.0
오징어 순대,맛술,70,30,0.429,31.0,41.0
오징어 순대,고춧가루,70,30,0.429,31.0,41.0
오징어 순대,설탕,70,28,0.4,29.0,43.0
오징어 순대,물,70,28,0.4,29.0,43.0
오징어 순대,참기름,70,26,0.371,27.0,45.0
오징어 순대,새우,70,24,0.343,25.0,47.0
오징어 순대,고추,70,23,0.329,24.0,48.0
오징어 순대,식용유,70,23,0.329,24.0,48.0
오징어 순대,고추장,70,22,0.314,23.0,49.0
오징어 순대,올리고당,70,22,0.314,23.0,49.0
오징어 순대,청양고추,70,20,0.286,21.0,51.0
오징어 순대,통깨,70,17,0.243,18.0,54.0
오징어 순대,식초,70,16,0.229,17.0,55.0
오징어 순대,계란,70,14,0.2,15.0,57.0
오징어 순대,생강,70,14,0.2,15.0,57.0
오징어 순대,당근,70,12,0.171,13.0,59.0
오징어 순대,굴소스,70,12,0.171,13.0,59.0
오징어 순대,애호박,70,11,0.157,12.0,60.0
오징어 순대,청경채,70,11,0.157,12.0,60.0
오징어 순대,무,70,10,0.143,11.0,61.0
오징어 순대,돼지고기,70,8,0.114,9.0,63.0
오징어 순대,표고버섯,70,8,0.114,9.0,63.0
오징어 순대,오이,70,8,0.114,9.0,63.0
오징어 순대,양배추,70,7,0.1,8.0,64.0
오징어 순대,깻잎,70,7,0.1,8.0,64.0
오징어 순대,마요네즈,70,7,0.1,8.0,64.0
오징어 순대,멸치,70,7,0.1,8.0,64.0
오징어 순대,쪽파,70,6,0.086,7.0,65.0
오징어 순대,파프리카,70,6,0.086,7.0,65.0
오징어 순대,배추,70,6,0.086,7.0,65.0
오징어 순대,목이버섯,70,6,0.086,7.0,65.0
오징어 순대,치킨파우더,70,6,0.086,7.0,65.0
오징어 순대,부추,70,5,0.071,6.0,66.0
오징어 순대,전분,70,5,0.071,6.0,66.0
오징어 순대,밀가루,70,5,0.071,6.0,66.0
오징어 순대,버터,70,5,0.071,6.0,66.0
오징어 순대,감자,70,5,0.071,6.0,66.0
오징어 순대,부침가루,70,5,0.071,6.0,66.0
오징어 순대,팽이버섯,70,5,0.071,6.0,66.0
오징어 순대,바지락,70,5,0.071,6.0,66.0
오징어 순대,생면,70,5,0.071,6.0,66.0
오징어 순대,김,70,4,0.057,5.0,67.0
오징어 순대,치즈,70,4,0.057,5.0,67.0
오징어 순대,콩나물,70,4,0.057,5.0,67.0
오징어 순대,밥,70,4,0.057,5.0,67.0
오징어 순대,죽순,70,4,0.057,5.0,67.0
오징어 순대,당면,70,3,0.043,4.0,68.0
오징어 순대,레몬즙,70,3,0.043,4.0,68.0
오징어 순대,레몬,70,3,0.043,4.0,68.0
오징어 순대,채소,70,3,0.043,4.0,68.0
오징어 순대,다시마,70,3,0.043,4.0,68.0
오징어 순대,떡,70,3,0.043,4.0,68.0
오징어 순대,쌀,70,3,0.043,4.0,68.0
오징어 순대,배추김치,70,3,0.043,4.0,68.0
오징어 순대,홍합,70,3,0.043,4.0,68.0
오징어 순대,두부,70,2,0.029,3.0,69.0
오징어 순대,육수,70,2,0.029,3.0,69.0
오징어 순대,파슬리가루,70,2,0.029,3.0,69.0
오징어 순대,멸치액젓,70,2,0.029,3.0,69.0
오징어 순대,방울토마토,70,2,0.029,3.0,69.0
오징어 순대,빵가루,70,2,0.029,3.0,69.0
오징어 순대,어묵,70,2,0.029,3.0,69.0
오징어 순대,청피망,70,2,0.029,3.0,69.0
오징어 순대,유자청,70,2,0.029,3.0,69.0
오징어 순대,새송이버섯,70,2,0.029,3.0,69.0
오징어 순대,달래,70,2,0.029,3.0,69.0
오징어 순대,파슬리,70,2,0.029,3.0,69.0
오징어 순대,베이컨,70,2,0.029,3.0,69.0
오징어 순대,가쓰오부시,70,2,0.029,3.0,69.0
오징어 순대,돈가스소스,70,2,0.029,3.0,69.0
오징어 순대,닭고기,70,2,0.029,3.0,69.0
오징어 순대,미나리,70,2,0.029,3.0,69.0
오징어 순대,연겨자,70,2,0.029,3.0,69.0
오징어 순대,와인,70,2,0.029,3.0,69.0
오징어 순대,새우젓,70,2,0.029,3.0,69.0
오징어 순대,사골,70,2,0.029,3.0,69.0
오징어 순대,소고기,70,2,0.029,3.0,69.0
오징어 순대,두반장,70,2,0.029,3.0,69.0
오징어 순대,순대,70,1,0.014,2.0,70.0
오징어 순대,들깻가루,70,1,0.014,2.0,70.0
오징어 순대,꿀,70,1,0.014,2.0,70.0
오징어 순대,소바다시,70,1,0.014,2.0,70.0
오징어 순대,정종,70,1,0.014,2.0,70.0
오징어 순대,돼지피,70,1,0.014,2.0,70.0
오징어 순대,돼지창자,70,1,0.014,2.0,70.0
오징어 순대,남은야채,70,1,0.014,2.0,70.0
오징어 순대,들기름,70,1,0.014,2.0,70.0
오징어 순대,소바면,70,1,0.014,2.0,70.0
오징어 순대,우엉,70,1,0.014,2.0,70.0
오징어 순대,우동다시,70,1,0.014,2.0,70.0
오징어 순대,차가운물,70,1,0.014,2.0,70.0
오징어 순대,얼음,70,1,0.014,2.0,70.0
오징어 순대,오렌지,70,1,0.014,2.0,70.0
오징어 순대,불린쌀,70,1,0.014,2.0,70.0
오징어 순대,토마토소스,70,1,0.014,2.0,70.0
오징어 순대,카레가루,70,1,0.014,2.0,70.0
오징어 순대,갓,70,1,0.014,2.0,70.0
오징어 순대,단무지,70,1,0.014,2.0,70.0
오징어 순대,와사비,70,1,0.014,2.0,70.0
오징어 순대,물미역,70,1,0.014,2.0,70.0
오징어 순대,어린잎새싹,70,1,0.014,2.0,70.0
오징어 순대,깨,70,1,0.014,2.0,70.0
오징어 순대,조개,70,1,0.014,2.0,70.0
오징어 순대,대하,70,1,0.014,2.0,70.0
오징어 순대,소시지,70,1,0.014,2.0,70.0
오징어 순대,옥수수,70,1,0.014,2.0,70.0
오징어 순대,참치액,70,1,0.014,2.0,70.0
오징어 순대,파래가루,70,1,0.014,2.0,70.0
오징어 순대,찹쌀,70,1,0.014,2.0,70.0
오징어 순대,연근,70,1,0.014,2.0,70.0
오징어 순대,비트,70,1,0.014,2.0,70.0
오징어 순대,파스타면,70,1,0.014,2.0,70.0
오징어 순대,면수,70,1,0.014,2.0,70.0
오징어 순대,치킨스톡,70,1,0.014,2.0,70.0
오징어 순대,라면,70,1,0.014,2.0,70.0
오징어 순대,라면수프,70,1,0.014,2.0,70.0
오징어 순대,홍합살,70,1,0.014,2.0,70.0
오징어 순대,연어,70,1,0.014,2.0,70.0
오징어 순대,바질,70,1,0.014,2.0,70.0
오징어 순대,관자,70,1,0.014,2.0,70.0
오징어 순대,해파리,70,1,0.014,2.0,70.0
오징어 순대,바지락조개,70,1,0.014,2.0,70.0
오징어 순대,굴,70,1,0.014,2.0,70.0
오징어 순대,조갯살,70,1,0.014,2.0,70.0
오징어 순대,해물데친물,70,1,0.014,2.0,70.0
오징어 순대,손질홍합,70,1,0.014,2.0,70.0
오징어 순대,완숙토마토,70,1,0.014,2.0,70.0
오징어 순대,페페론치노,70,1,0.014,2.0,70.0
오징어 순대,올리브,70,1,0.014,2.0,70.0
오징어 순대,숙주,70,1,0.014,2.0,70.0
오징어 순대,마라소스,70,1,0.014,2.0,70.0
오징어 순대,느타리버섯,70,1,0.014,2.0,70.0
오징어 순대,춘장,70,1,0.014,2.0,70.0
오징어 순대,청양초,70,1,0.014,2.0,70.0
오징어 순대,바지락살,70,1,0.014,2.0,70.0
오징어 순대,전복,70,1,0.014,2.0,70.0
오징어 순대,항정살,70,1,0.014,2.0,70.0
오징어 순대,된장,70,1,0.014,2.0,70.0
오징어 순대,해감한바지락조개,70,1,0.014,2.0,70.0
오징어 순대,아마씨가루,70,1,0.014,2.0,70.0
오징어 순대,생중화면,70,1,0.014,2.0,70.0
오징어 순대,모시조개,70,1,0.014,2.0,70.0
오징어 순대,명란젓,70,1,0.014,2.0,70.0
오징어 순대,골뱅이통조림,70,1,0.014,2.0,70.0
오징어 순대,소면,70,1,0.014,2.0,70.0
오징어 순대,통조림국물,70,1,0.014,2.0,70.0
오징어 순대,녹말가루,70,1,0.014,2.0,70.0
오징어 순대,양장피,70,1,0.014,2.0,70.0
오징어 순대,크래미,70,1,0.014,2.0,70.0
오징어 순대,피망,70,1,0.014,2.0,70.0
오징어 순대,손질된한치,70,1,0.014,2.0,70.0
오징어 순대,매실액,70,1,0.014,2.0,70.0
육개장,마늘,69,46,0.667,47.0,24.0
육개장,간장,69,42,0.609,43.0,28.0
육개장,물,69,37,0.536,38.0,33.0
육개장,대파,69,36,0.522,37.0,34.0
육개장,양파,69,35,0.507,36.0,35.0
육개장,후춧가루,69,35,0.507,36.0,35.0
육개장,설탕,69,35,0.507,36.0,35.0
육개장,소금,69,34,0.493,35.0,36.0
육개장,식용유,69,28,0.406,29.0,42.0
육개장,맛술,69,22,0.319,23.0,48.0
육개장,소고기,69,21,0.304,22.0,49.0
육개장,고춧가루,69,18,0.261,19.0,52.0
육개장,참기름,69,18,0.261,19.0,52.0
육개장,고추,69,16,0.232,17.0,54.0
육개장,청양고추,69,16,0.232,17.0,54.0
육개장,돼지고기,69,16,0.232,17.0,54.0
육개장,계란,69,15,0.217,16.0,55.0
육개장,식초,69,14,0.203,15.0,56.0
육개장,당근,69,12,0.174,13.0,58.0
육개장,생강,69,11,0.159,12.0,59.0
육개장,버터,69,11,0.159,12.0,59.0
육개장,고추장,69,10,0.145,11.0,60.0
육개장,치즈,69,10,0.145,11.0,60.0
육개장,표고버섯,69,9,0.13,10.0,61.0
육개장,밥,69,9,0.13,10.0,61.0
육개장,굴소스,69,9,0.13,10.0,61.0
육개장,애호박,69,8,0.116,9.0,62.0
육개장,무,69,7,0.101,8.0,63.0
육개장,통깨,69,7,0.101,8.0,63.0
육개장,우유,69,7,0.101,8.0,63.0
육개장,다시마,69,7,0.101,8.0,63.0
육개장,올리고당,69,7,0.101,8.0,63.0
육개장,느타리버섯,69,6,0.087,7.0,64.0
육개장,닭고기,69,6,0.087,7.0,64.0
육개장,매실액,69,6,0.087,7.0,64.0
육개장,토마토,69,6,0.087,7.0,64.0
육개장,멸치,69,6,0.087,7.0,64.0
육개장,감자,69,6,0.087,7.0,64.0
육개장,밀가루,69,5,0.072,6.0,65.0
육개장,두부,69,5,0.072,6.0,65.0
육개장,마요네즈,69,5,0.072,6.0,65.0
육개장,찹쌀가루,69,4,0.058,5.0,66.0
육개장,배,69,4,0.058,5.0,66.0
육개장,채소,69,4,0.058,5.0,66.0
육개장,생크림,69,4,0.058,5.0,66.0
육개장,숙주,69,3,0.043,4.0,67.0
육개장,잡육육수,69,3,0.043,4.0,67.0
육개장,당면,69,3,0.043,4.0,67.0
육개장,깻잎,69,3,0.043,4.0,67.0
육개장,팽이버섯,69,3,0.043,4.0,67.0
육개장,된장,69,3,0.043,4.0,67.0
육개장,전분,69,3,0.043,4.0,67.0
육개장,베이킹파우더,69,3,0.043,4.0,67.0
육개장,두반장,69,3,0.043,4.0,67.0
육개장,케첩,69,3,0.043,4.0,67.0
육개장,쌀,69,3,0.043,4.0,67.0
육개장,쪽파,69,3,0.043,4.0,67.0
육개장,부추,69,3,0.043,4.0,67.0
육개장,콩나물,69,3,0.043,4.0,67.0
육개장,양상추,69,3,0.043,4.0,67.0
육개장,굴,69,3,0.043,4.0,67.0
육개장,양배추,69,3,0.043,4.0,67.0
육개장,꿀,69,3,0.043,4.0,67.0
육개장,머스터드소스,69,3,0.043,4.0,67.0
육개장,삶은고사리,69,2,0.029,3.0,68.0
육개장,갓,69,2,0.029,3.0,68.0
육개장,스파게티면,69,2,0.029,3.0,68.0
육개장,치킨스톡,69,2,0.029,3.0,68.0
육개장,김,69,2,0.029,3.0,68.0
육개장,파슬리가루,69,2,0.029,3.0,68.0
육개장,레몬즙,69,2,0.029,3.0,68.0
육개장,만두,69,2,0.029,3.0,68.0
육개장,사골,69,2,0.029,3.0,68.0
육개장,들기름,69,2,0.029,3.0,68.0
육개장,죽순,69,2,0.029,3.0,68.0
육개장,시금치,69,2,0.029,3.0,68.0
육개장,치킨육수,69,2,0.029,3.0,68.0
육개장,샐러리,69,2,0.029,3.0,68.0
육개장,와인,69,2,0.029,3.0,68.0
육개장,월계수잎,69,2,0.029,3.0,68.0
육개장,새우젓,69,2,0.029,3.0,68.0
육개장,떡,69,2,0.029,3.0,68.0
육개장,스파게티,69,2,0.029,3.0,68.0
육개장,토르티야,69,2,0.029,3.0,68.0
육개장,딸기,69,2,0.029,3.0,68.0
육개장,치커리,69,2,0.029,3.0,68.0
육개장,새우,69,2,0.029,3.0,68.0
육개장,블루베리,69,2,0.029,3.0,68.0
육개장,아몬드,69,2,0.029,3.0,68.0
육개장,호두,69,2,0.029,3.0,68.0
육개장,빵가루,69,2,0.029,3.0,68.0
육개장,파,69,2,0.029,3.0,68.0
육개장,옥수수콘,69,2,0.029,3.0,68.0
육개장,불린고사리,69,1,0.014,2.0,69.0
육개장,불린토란대,69,1,0.014,2.0,69.0
육개장,칼국수면,69,1,0.014,2.0,69.0
육개장,삶은토란대,69,1,0.014,2.0,69.0
육개장,사리곰탕수프,69,1,0.014,2.0,69.0
육개장,고사리,69,1,0.014,2.0,69.0
육개장,연근,69,1,0.014,2.0,69.0
육개장,가지,69,1,0.014,2.0,69.0
육개장,연두,69,1,0.014,2.0,69.0
육개장,페페론치노,69,1,0.014,2.0,69.0
육개장,이태리파슬리,69,1,0.014,2.0,69.0
육개장,차이브,69,1,0.014,2.0,69.0
육개장,송로오일,69,1,0.014,2.0,69.0
육개장,엑스트라버진,69,1,0.014,2.0,69.0
육개장,루꼴라,69,1,0.014,2.0,69.0
육개장,쌀뜨물,69,1,0.014,2.0,69.0
육개장,메추리알,69,1,0.014,2.0,69.0
육개장,인스턴트드라이이스트,69,1,0.014,2.0,69.0
육개장,레몬,69,1,0.014,2.0,69.0
육개장,청피망,69,1,0.014,2.0,69.0
육개장,적채,69,1,0.014,2.0,69.0
육개장,요리면,69,1,0.014,2.0,69.0
육개장,냉동곤드레나물,69,1,0.014,2.0,69.0
육개장,목이버섯,69,1,0.014,2.0,69.0
육개장,갈릭칠리페이스트,69,1,0.014,2.0,69.0
육개장,참마,69,1,0.014,2.0,69.0
육개장,초당옥수수,69,1,0.014,2.0,69.0
육개장,파프리카,69,1,0.014,2.0,69.0
육개장,모닝빵,69,1,0.014,2.0,69.0
육개장,동그랑땡,69,1,0.014,2.0,69.0
육개장,오이피클,69,1,0.014,2.0,69.0
육개장,유부주머니,69,1,0.014,2.0,69.0
육개장,완숙토마토,69,1,0.014,2.0,69.0
육개장,파스타면,69,1,0.014,2.0,69.0
육개장,치킨스톡큐브,69,1,0.014,2.0,69.0
육개장,파슬리나타임등허브,69,1,0.014,2.0,69.0
육개장,잡곡밥,69,1,0.014,2.0,69.0
육개장,멸치육수,69,1,0.014,2.0,69.0
육개장,고수,69,1,0.014,2.0,69.0
육개장,멥쌀,69,1,0.014,2.0,69.0
육개장,찹쌀,69,1,0.014,2.0,69.0
육개장,맛밤,69,1,0.014,2.0,69.0
육개장,페투치네면,69,1,0.014,2.0,69.0
육개장,토마토소스,69,1,0.014,2.0,69.0
육개장,춘장,69,1,0.014,2.0,69.0
육개장,해선장,69,1,0.014,2.0,69.0
육개장,배추,69,1,0.014,2.0,69.0
육개장,사과,69,1,0.014,2.0,69.0
육개장,찹쌀밥,69,1,0.014,2.0,69.0
육개장,멸치액젓,69,1,0.014,2.0,69.0
육개장,홀토마토,69,1,0.014,2.0,69.0
육개장,허브가루,69,1,0.014,2.0,69.0
육개장,고구마,69,1,0.014,2.0,69.0
육개장,식빵,69,1,0.014,2.0,69.0
육개장,곤약,69,1,0.014,2.0,69.0
육개장,밤,69,1,0.014,2.0,69.0
육개장,대추,69,1,0.014,2.0,69.0
육개장,바지락,69,1,0.014,2.0,69.0
육개장,햄,69,1,0.014,2.0,69.0
육개장,양송이버섯,69,1,0.014,2.0,69.0
육개장,파인애플,69,1,0.014,2.0,69.0
육개장,코코넛,69,1,0.014,2.0,69.0
육개장,마라소스,69,1,0.014,2.0,69.0
육개장,청경채,69,1,0.014,2.0,69.0
육개장,오징어,69,1,0.014,2.0,69.0
육개장,건크랜베리,69,1,0.014,2.0,69.0
육개장,파르미지아노레지아노,69,1,0.014,2.0,69.0
육개장,부침가루,69,1,0.014,2.0,69.0
육개장,홍합,69,1,0.014,2.0,69.0
육개장,북어채,69,1,0.014,2.0,69.0
육개장,누룽지,69,1,0.014,2.0,69.0
육개장,어묵,69,1,0.014,2.0,69.0
육개장,들깨가루,69,1,0.014,2.0,69.0
육개장,꼬막,69,1,0.014,2.0,69.0
육개장,카레,69,1,0.014,2.0,69.0
육개장,달래,69,1,0.014,2.0,69.0
육개장,프랑크소시지,69,1,0.014,2.0,69.0
육개장,맛살,69,1,0.014,2.0,69.0
육개장,단무지,69,1,0.014,2.0,69.0
육개장,조림우엉,69,1,0.014,2.0,69.0
육개장,깨,69,1,0.014,2.0,69.0
육개장,요거트,69,1,0.014,2.0,69.0
육개장,브로콜리,69,1,0.014,2.0,69.0
육개장,연유,69,1,0.014,2.0,69.0
육회,스파게티면,1,1,1.0,2.0,1.0
육회,마늘,1,1,1.0,2.0,1.0
육회,페페론치노,1,1,1.0,2.0,1.0
육회,이태리파슬리,1,1,1.0,2.0,1.0
육회,치킨스톡,1,1,1.0,2.0,1.0
육회,양파,1,1,1.0,2.0,1.0
육회,차이브,1,1,1.0,2.0,1.0
육회,소고기,1,1,1.0,2.0,1.0
육회,송로오일,1,1,1.0,2.0,1.0
육회,엑스트라버진,1,1,1.0,2.0,1.0
육회,루꼴라,1,1,1.0,2.0,1.0
